,id,tweet,username,photos,video,name,date,nlikes,nreplies,nretweets
1894,1604733782053257217,Lionel Messi mencatatkan ragam rekor usai membawa Argentina juara Piala Dunia 2022 di Qatar. Messi juga menyabet gelar pemain terbaik di ajang itu.  https://t.co/Kw8b5zbwzK,tauberitamedia,[],0,tauberita,2022-12-19 14:02:02,0,0,0
1895,1604733644450299905,sake77  #pialadunia2022 #mxiparlay #luckyspin #luckywheels #bikini #FYP #natal2022 #kadonatal #sbobetclassic88 #medan #aceh #langsa #subulusalam #bandaaceh #lhokseumawe #acehindonesia  #vcsberbayarpulsa #gatesofolympus #pragmaticplay #sbobet #slotonline #pgsoft #joker123 #sbobet  https://t.co/AGdAfqiQ1K,saphira_tamara,[],1,Tamara Saphira,2022-12-19 14:01:30,0,2,0
1896,1604733608131846144,Ini Alasan Kenapa Lionel Messi Kenakan Bisht Setelah Argentina Memenangkan Piala Dunia 2022  https://t.co/r7j1Zj68Pr   #LionelMessi𓃵 #PialaDunia2022 #FIFAWorldCup #Bisht #Argentina,radiansyahadjh,[],0,Radiansyah,2022-12-19 14:01:21,0,0,0
1897,1604733594236231682,"Ketika berlaga di final Piala Dunia Qatar 2022, Lionel Messi mengenakan sepasang 'golden boots' dan sandal dengan detail menyentuh.  https://t.co/yzEkTSCDaI",detiksport,[],0,detiksport,2022-12-19 14:01:18,5,0,0
1898,1604733453970219008,"Trofi Piala Dunia 2022, Akhir Penantian Panjang Lionel Messi #PialaDunia2022   https://t.co/5GybIvMt2H",NewsKotaBatik,[],0,Pekalongan News,2022-12-19 14:00:44,0,0,0
1899,1604733316997189633,Polisi anti-huru-hara dikerahkan untuk membubarkan massa yang masih menduduki Champs Elysees di Paris setelah pertandingan final Piala Dunia 2022.  https://t.co/2SxI51q63R,tempodotco,[],0,tempo.co,2022-12-19 14:00:11,2,0,0
1900,1604733305466851328,"Fans Argentina berkumpul di Tugu Obelisk untuk merayakan kemenangan Piala Dunia Qatar 2022 melawan Prancis di Buenos Aires, Argentina, Minggu (18/12/2022).   #MGTRADIO #MGTSport #MGTPlay #FIFAWorldCup #Qatar2022  https://t.co/bj6j2KEWrq",1011mgtradio,[],1,101.1 MGTRADIO Bandung,2022-12-19 14:00:09,0,0,0
1901,1604733274613579779,"Deepika Padukone Pamer Trofi Piala Dunia 2022, Outfitnya Bikin Salfok  #CelebritiesDotID #InfoCelebTerkini #Qatar2022   https://t.co/ptJ4HFNy4I",celebdotid,[],0,celebritiesdotid,2022-12-19 14:00:01,0,0,0
1902,1604733272075816960,"Messi dan Argentina Juara Piala Dunia  2022, lah kok nama Ronaldo trending di media sosial?! . #EMTEKWORLDCUP2022 #BOLANETWORLDCUP2022  #PialaDunia #PialaDunia2022  https://t.co/MgRvDloDi1",Bolanet,[],0,Bola,2022-12-19 14:00:01,3,0,1
1903,1604733271455109120,LUSAIL STADIUM TEMPAT FINAL PIALA DUNIA 2022  #pialadunia2022 #golkar2024 #qatar #golkar2024 #sepakbola #pialadunia2022 #stadion #qatar  https://t.co/99Cmh3GiO9,g24bengkulu,[],1,G24GolkarBengkulu,2022-12-19 14:00:01,0,0,0
1904,1604733271186849793,"Drake pasang Rp 15 miliar buat kemenangan Argentina di Piala Dunia 2022. Tapi Drake harus tetap kehilangan Rp 15 miliar. Pasalnya, ia hanya bertaruh untuk durasi pertandingan normal 90 menit.   Baca selengkapnya  https://t.co/OwiRDQDaEA  #trans7update #sobat7jaditau #drake  https://t.co/N8BM4ivxNB",trans7club,['https://pbs.twimg.com/media/FkUKW_oakAA31mx.jpg'],1,TRANS7 CLUB,2022-12-19 14:00:01,0,0,0
1905,1604733268619829248,LUSAIL STADIUM TEMPAT FINAL PIALA DUNIA 2022  #pialadunia2022 #golkar2024 #qatar #golkar2024 #sepakbola #pialadunia2022 #stadion #qatar  https://t.co/1T2JNXtOF2,golkar2024jambi,[],1,G24golkarjambi,2022-12-19 14:00:00,0,0,0
1906,1604733070845673472,"BHABINKAMTIBMAS POLSEK CILEDUG Melakukan Monitoring Giat Nobar Piala Dunia Yang Diselenggarakan Di Rt 04 Karang Mulya  (Minggu, 18/12/2022)   @kapolsekciledug #nobarpialadunia2022 #kapoldametrojaya #poldametrojaya #kapolresmetrotangerangkota #zaindwinugroho #polrestro  https://t.co/GyiCPgF4r8",Polsekciledug1,['https://pbs.twimg.com/media/FkUoOQaUcAAqG1E.jpg'],1,polsekciledug.official,2022-12-19 13:59:13,0,0,0
1907,1604732966214811649,"Sosok Antonella Roccuzzo mencuri atensi selama Argentina bertanding di Piala Dunia Qatar 2022. Ini sosok Antonella, istri Lionel Messi sang The Goat!  https://t.co/6Vc36DGlX7",detikcom,[],0,detikcom,2022-12-19 13:58:48,3,0,0
1908,1604732904516395008,"And here we go, dalam 3 tahun kebelakang, tuhan mengabulkan semua keinginan dia, jadi juara copa america 2020, juara finalisima 2021 dan juara piala dunia 2022 di usia 35 tahun. Di penghujung karirnya, dia melengkapi semua gelar yg bisa ia capai. What a sweet gift from god 😭",mouse_stamp,[],0,Cap tikus,2022-12-19 13:58:33,0,1,0
1909,1604732816415080448,"Piala Dunia tahun ini banyak memberi hasil kejutan kyk Maroko bisa masuk semi-final ngalahin tim² kyk Spanyol, Portugal, &amp; Belgia. Kroasia yang masih bisa tembus Semi-Final dengan pemain² tua nya. Dari sisi match-nya, World Cup 2022 Qatar memang yang terbaik dari yg sebelum²nya.",Fadhillakbar473,[],0,Fadhil,2022-12-19 13:58:12,0,1,0
1910,1604732694524530689,"Lewat postingan di Instagram, Antonela Roccuzzo mengungkapkan rasa bangganya terhadap pencapaian sang suami, Lionel Messi, usai Argentina menjadi juara Piala Dunia 2022. So sweet!🥰  #LionelMessi #AntonelaRoccuzzo  https://t.co/yB6VJ4UEft",wolipop,[],1,wolipop,2022-12-19 13:57:43,1,0,0
1911,1604732687511871488,"Kalahkan Prancis, Argentina Juara Piala Dunia 2022 Qatar   https://t.co/2xbFcEBHbm  #BeritaTerkini  #Argentina  #argentinajuara  #PialaDunia2022  #FIFAWorldCup  #FIFAWorldCup2022  #Prancis  #LionelMessi𓃵  #Mbappe  #DiMaria  #jurnalmediaindonesia #jmipialadunia2022  https://t.co/NA7Fo5p3iX",jurnalmediaind1,['https://pbs.twimg.com/media/FkUn2JyaUAASdpm.jpg'],1,JURNAL MEDIA INDONESIA,2022-12-19 13:57:41,0,0,0
1912,1604732682897743872,"2002 Brazil🇧🇷 2006 Italy🇮🇹 2010 Spanyol🇪🇸 2014 Jerman🇩🇪 2018 Prancis🇨🇵 2022 Argentina🇦🇷  Berdasarkan tren history dan kondisi saat ini, juara piala dunia berikutnya hanya akan muter2 6 tim di atas saja.  Note : Spanyol dan Prancis pada kondisi tertentu.",Dennylenggana,[],0,أبو فاروق,2022-12-19 13:57:40,0,1,0
1913,1604732678074269697,"Kapten sekaligus megabintang timnas Argentina, Lionel Messi, merayakan gelar juara Piala Dunia 2022 dengan cara yang sama seperti Diego Maradona. 😍  https://t.co/8cISsuysRN",BolaSportcom,[],0,BolaSport.com,2022-12-19 13:57:39,0,0,0
1914,1604732668364455936,"Kapten sekaligus megabintang timnas Argentina, Lionel Messi, merayakan gelar juara Piala Dunia 2022 dengan cara yang sama seperti Diego Maradona. 😍  https://t.co/y2NBgXhjdu",tribunSUPERBALL,[],0,SuperBall.id,2022-12-19 13:57:37,0,0,0
1915,1604732634453913600,Jubah hitam alias bisht yang dikenakan Lionel Messi kala mengangkat trofi Piala Dunia ternyata memicu kontroversi. Bahkan memancing ungkapan rasis.  #bisht #lionelmessi #pialadunia2022   https://t.co/dUv4sy64uy,IntisariOnline,[],0,Intisari,2022-12-19 13:57:29,0,0,0
1916,1604732631207198720,Ansar Ahmad &amp; Soerya Respationo Nonton Bareng Final Piala Dunia 2022 Bersama Masyarakat Batam   https://t.co/KVLNbhunAD,hermansozanolo,[],0,Herman S Mendrofa.,2022-12-19 13:57:28,0,0,0
1917,1604732592330530817,piala dunia 2022  https://t.co/3RTQAzTtql,eoh_axela,['https://pbs.twimg.com/media/FkUnyPRacAAm0bx.jpg'],1,Axela Eoh,2022-12-19 13:57:19,0,0,0
1918,1604732460826497026,Menanti Karir Kylian Mbappe di Masa Depan   https://t.co/V7ckbMRJpV  #KylianMbappe #KylianMbappé #PialaDunia2022 #pialadunia #WorldCupFinal #WorldCup,mainmainid_,[],0,Mainmain,2022-12-19 13:56:47,0,0,0
1919,1604732303678136320,FOOTBALL UNIVERSE  ✅ Piala Dunia 2022 ✅ AFF Cup 2022 ✅ Arabian Gulf Cup 2023  What's next? Hanya di MedioClubID! #MC  https://t.co/zXqxsRfqwZ,medioclubID,['https://pbs.twimg.com/media/FkUngajUAAEqkv6.png'],1,MedioClubID,2022-12-19 13:56:10,10,0,5
1920,1604732255142043648,"Sudah ya, ga usah ngomongke Argentina sek wes menang piala dunia 2022, saiki wayahe balik ke rutinitas seperti biasane...  Loc: Pasar Tradisional Bangsri Jepara   Via @_p0tretkehidupan  https://t.co/eG1PlSkvXJ",BangsriTerkini,['https://pbs.twimg.com/media/FkUne0EaAAA0e-d.jpg'],1,𝘽𝙖𝙣𝙜𝙨𝙧𝙞 𝙏𝙚𝙧𝙠𝙞𝙣𝙞,2022-12-19 13:55:58,0,0,0
1921,1604732166814195712,"Mario Kempes Hingga Messi, Deretan Legenda yang Lahir di Rosario, Argentina   https://t.co/wEUmzXoQyt  #Messi𓃵 #Messi𓃵day #Argentina #ArgentinaVsFrance #MarioKempes #PialaDunia2022 #pialadunia #WorldCupFinal #WorldCup",mainmainid_,[],0,Mainmain,2022-12-19 13:55:37,0,0,0
1922,1604732152213827585,Piala Dunia 2022  https://t.co/6j4Iwt2vcr  https://t.co/gQLeHctcvq,menara_record,['https://pbs.twimg.com/media/FkUnY2XaMAIsxh4.jpg'],1,Menara record,2022-12-19 13:55:34,0,0,0
1923,1604732102679072770,"Keluaran Sydney 19 Desember 2022  Result: 1611 Shio: Naga #PancingHoki #jackpot - Prediksi China Senin, 19 Desember 2022 AI: 0 3 6 4 2D: 30 15 65 58 4D: 1020 7142 9427 Best: 75 78 56 Shio: Tikus BBFS: 620843 #Pancingtoto #pialadunia #bola  https://t.co/SfTMffIW2U",Pancingtoto,[],0,Pancingtoto,2022-12-19 13:55:22,1,0,0
1924,1604731907081928705,"Di hadapan Sandiaga Uno, Ganjar “pamerkan” dua program jitu yang sukses majukan UMKM rakyat, yakni Hetero Space dan Lapak Ganjar.  Jepang | Arab Saudi | Strawberry | Addams | Raul Lemos | #PialaDunia2022 | Ambil | Acuna  https://t.co/citAa9zJ6T",putrislsabila75,['https://pbs.twimg.com/media/FkUnDnTakAE43QX.jpg'],1,Putri Salsabila,2022-12-19 13:54:35,1,0,1
1925,1604731876681297920,"Menurut Pele, kesuksesan Lionel Messi dan Argentina di Piala Dunia 2022 akan membuat legenda La Albiceleste, Diego Maradona, tersenyum seandainya dia bisa melihat selebrasi mereka. 🐐   https://t.co/VFGi7Fg8wT",tribunSUPERBALL,[],0,SuperBall.id,2022-12-19 13:54:28,0,0,0
1926,1604731867923566592,"Menurut Pele, kesuksesan Lionel Messi dan Argentina di Piala Dunia 2022 akan membuat legenda La Albiceleste, Diego Maradona, tersenyum seandainya dia bisa melihat selebrasi mereka. 🐐   https://t.co/HVKic7aLdm",BolaSportcom,[],0,BolaSport.com,2022-12-19 13:54:26,3,0,0
1927,1604731729067282432,#news #berita #fakta #indonesia #viral #beritaterkini 8 stadion mewah dan canggih Piala Dunia Qatar 2022  https://t.co/O8UnnkwcVW,harus_kamutahu,[],0,Harus kamu tahu,2022-12-19 13:53:53,0,0,0
1928,1604731656161886208,"Piala Dunia 2022 Qatar Punya Segalanya: Kejutan, Drama, Tangisan, Final Dahsyat  https://t.co/VJiWCNe6zH",Bolanet,[],0,Bola,2022-12-19 13:53:35,9,0,2
1929,1604731648893157377,"Argentina Juara Piala Dunia 2022, Status Lionel Messi: Greatest of All Time!  https://t.co/iTJ9hcgurt",Bolanet,[],0,Bola,2022-12-19 13:53:34,23,0,0
1930,1604731543276392448,"Selamat Kepada ARGENTINA 🇦🇷🇦🇷 Juara WorldCup2022  Bagi yang Menebak Dengan Benar Juara Piala Dunia 2022, Selamat Kepada : @MalonaAmboina  @kamsarajaaa  @Laziale_Ambon   Jika anda sudah jadi member, maka berhak KLAIM Kemenangan, Silahkan Ya.. Terima kasih.. #hoki1881 #agenjudibola  https://t.co/eK6j0NH9KP",Hoki1881_,['https://pbs.twimg.com/media/FkUmT3eagAEg5I4.png'],1,Hoki1881 Official,2022-12-19 13:53:09,5,4,1
1931,1604731515564625920,"Rapper Drake harus gigit jari pasalnya dia kalah taruhan dalam Final Piala Dunia 2022 Qatar. Drake harus membayar sekitar USD1 juta atau setara Rp15,6 miliar.  https://t.co/sElTlx7MQE",tauberitamedia,[],0,tauberita,2022-12-19 13:53:02,0,0,0
1932,1604731461004771329,"Siapa nih yang jagoannya menang pas Piala Dunia? Pasti senang banget, dong! Sumringah deh tiap hari. 😁   #pialadunia2022 #pialaduniaqatar #kirimcepat #kiriminstan #BisaBarengRARA #RARAuntukUMKM #raranow  https://t.co/fzfeJ5GXA0",raranow_id,['https://pbs.twimg.com/media/FkUmwWQVQAE0t-0.jpg'],1,RARA NOW,2022-12-19 13:52:49,0,0,0
1933,1604731423964860417,"Lionel Messi Tiru Gaya Maradona saat Perayaan Juara Piala Dunia 2022, Mimpi Terbayar Lunas di Qatar    https://t.co/wYZGnEBsVG lewat @tribunmaduracom",tribunmaduracom,[],0,TribunMadura,2022-12-19 13:52:40,0,0,0
1934,1604731407737446400,Suporter Prancis Bentrok dengan Polisi Usai Laga Final Piala Dunia 2022   https://t.co/7CHiO6WURa,tudepoincom,[],0,Tudepoin.com,2022-12-19 13:52:36,0,0,0
1935,1604731381476519936,Setelah Memenangkan Gelar Piala Dunia 2022 Qatar! Lionel Messi Tak Mau Pensiun di Dunia Sepak Bola  https://t.co/jvGSWYc4ow,DaulainAhmad,[],0,Ahmad Daulain,2022-12-19 13:52:30,0,0,0
1936,1604731319225028608,Jokowi tegas ingatkan jauhi politik uang karena jadi penyakit di setiap pemilu dan akan merusak iklim demokrasi Indonesia.  The Big 4 | #PialaDunia2022 | Nobar | Raul Lemos | Arab Saudi | Juara Dunia | #Qatar2022 | Ambil  https://t.co/8lFz5INdjU,rahmasari982,['https://pbs.twimg.com/media/FkUmg6EacAA6bls.jpg'],1,Rahma Sari,2022-12-19 13:52:15,1,0,1
1937,1604731266586157057,Muncul pertanyaan di benak publik apakah Cristiano Ronaldo ikut merayakan momen Lionel Messi juara Piala Dunia 2022 usai mengaku mencintai Argentina⁉️  https://t.co/YMEX1iyip3,BolaSportcom,[],0,BolaSport.com,2022-12-19 13:52:03,0,0,0
1938,1604731265630240768,"Kado Spesial dari Emir Qatar, Jubah Bisht Lionel Messi di Piala Dunia 2022 Justru Menuai Kecaman  https://t.co/9XJXTai2nC",pikiran_rakyat,[],0,Pikiran Rakyat,2022-12-19 13:52:02,0,0,0
1939,1604731256582787072,Muncul pertanyaan di benak publik apakah Cristiano Ronaldo ikut merayakan momen Lionel Messi juara Piala Dunia 2022 usai mengaku mencintai Argentina⁉️  https://t.co/DVdtsEWjsE,tribunSUPERBALL,[],0,SuperBall.id,2022-12-19 13:52:00,0,0,0
1940,1604731099040530432,Kylian Mbappe secara keseluruhan telah mengemas delapan gol untuk Timnas Prancis di Piala Dunia 2022 Qatar.  Selengkapnya:  https://t.co/lg7zbPBGbP,golkar2024jambi,[],0,G24golkarjambi,2022-12-19 13:51:23,0,0,0
1941,1604730946795712513,Lionel Messi sudah Layak jadi GOAT   https://t.co/xIsvShAiJh  #Messi𓃵 #Messiah #PialaDunia2022 #Argentina  #FIFAWorldCup #JuaraDunia #FIFAWorldCup2022   #Messi10 #finalPialaDunia2022 #Qatar2022  https://t.co/49xKYZI3EV,officialntv_,['https://pbs.twimg.com/media/FkUmDu6UAAUWDM6.jpg'],1,Official NusantaraTv,2022-12-19 13:50:46,0,0,0
1942,1604730892928286722,"Warga Argentina bersorai usai Messi cs menjadi pemenang Piala Dunia 2022. Sayangnya, euforia ini bergema saat Argentina masih menghadapi masalah ekonomi.   https://t.co/Iww7K3rYSL",detikfinance,[],0,DetikFinance,2022-12-19 13:50:33,4,1,0
1943,1604730814280761344,Emir Qatar: Sukses Piala Dunia 2022 Kebanggaan Untuk Dunia Arab  https://t.co/B5yy3EEAuE KAMI UMAT MUSLIM INDONESIA JUGA BANGGA,gatotsuhiro,[],0,Gatotsuhiro,2022-12-19 13:50:15,0,0,0
1944,1604730807242747904,"Messi Juarai Piala Dunia 2022, Malah Ronaldo Trending Topik di Twitter |   https://t.co/S84QtNZ9H9 lewat @tangerangnews",tangerangnews,[],0,TangerangNews,2022-12-19 13:50:13,0,0,0
1945,1604730766470320128,Piala Dunia 2022: Makna Jubah Hitam Messi yang Dipakaikan Emir Qatar pada Saat Mengangkat Trofi  https://t.co/yZAE5dVgDX,Riau24Com,[],0,Riau24.com,2022-12-19 13:50:03,0,0,0
1946,1604730751240527872,"Dipimpin Emi Martinez, Ruang ganti Argentina berikan 'Minute of Silence' untuk Kylian Mbappe! . #EMTEKWORLDCUP2022 #BOLANETWORLDCUP2022  #PialaDunia #PialaDunia2022  https://t.co/6FAumDumEw",Bolanet,[],0,Bola,2022-12-19 13:50:00,5,1,2
1947,1604730698719727616,Jajanan Gratis hingga Doorprize Disiapkan Wali Kota Bitung Saat Nobar Final Piala Dunia 2022  https://t.co/tqlTKBWJGW,mougly_,[],0,Mougly BM,2022-12-19 13:49:47,0,0,0
1948,1604730640599248896,Bagaimana pendapatmu terkait perjalanan Argentina di Piala Dunia 2022? Jangan lupa komen di bawah yuk!,detiksport,[],0,detiksport,2022-12-19 13:49:33,1,0,0
1949,1604730638375927808,Kesuksesan Lionel Messi membawa Timnas Argentina juara Piala Dunia 2022 tampaknya menjadi akhir dari perdebatan panjang siapa pemain terbaik dunia. #Messi𓃵 #Ronaldo𓃵   🔗 https://t.co/zxtk2xorIZ  https://t.co/H2wiXqXVnR,sportstarsdotid,['https://pbs.twimg.com/media/FkUlho9VUAAtNHi.png'],1,sportstarsid,2022-12-19 13:49:33,0,0,0
1950,1604730636132286464,"Tak lupa, dirinya dianugerahi gelar pemain terbaik Piala Dunia 2022. Belum lagi, kiper Emi Martinez raih penghargaan sarung tangan emas dan Enzo Fernandez sabet pemain muda terbaik. Dan setelah 36 tahun, trofi Piala Dunia pulang ke Argentina.  https://t.co/BvTMt9jCa0",detiksport,['https://pbs.twimg.com/media/FkUlnb7aMAAhtq6.jpg'],1,detiksport,2022-12-19 13:49:32,5,1,0
1951,1604730606939930624,"Argentina sejatinya mengawali Piala Dunia 2022 dengan penuh drama. Di laga awal Grup C pada 22 November, La Albiceleste takluk 1-2 dari Arab Saudi.  https://t.co/nQbMSgfj3I",detiksport,['https://pbs.twimg.com/media/FkUjB95agAAp50w.jpg'],1,detiksport,2022-12-19 13:49:25,1,1,0
1952,1604730589294186497,"Pada Piala Dunia 2022 Qatar, Federasi Sepak Bola Dunia (FIFA) mengalokasikan hadiah dengan total sebesar 440 juta dollar AS, atau jika dirupiahkan setara dengan Rp 6,86 triliun (kurs Rp 15.600).   https://t.co/NVBjE4aCOr",tribunnewswiki,[],0,Tribunnews Wiki,2022-12-19 13:49:21,0,0,0
1953,1604730587105087488,"Argentina vs Prancis berlangsung di Lusail Stadium, Minggu (18/12) malam WIB pada final Piala Dunia 2022. Pertandingan puncak tersebut berlangsung ketat sampai akhir!",detiksport,[],0,detiksport,2022-12-19 13:49:21,1,1,0
1954,1604730580222234626,"Argentina jadi juara Piala Dunia 2022. Tim Tango datang ke Qatar dengan dipermalukan Arab Saudi di pertandingan pertama, lalu di laga terakhir jadi juara! Bagaimana kisahnya? Simak dalam #thread berikut ini! 👇  #juaraboladunia #Qatar2022 #Argentina  https://t.co/FbMp0nFQc9",detiksport,['https://pbs.twimg.com/media/FkUf8fjaEAEoFm5.jpg'],1,detiksport,2022-12-19 13:49:19,33,1,8
1955,1604730510726828032,"Kylian Mbappe lemah lunglai, setelah Prancis kalah dari Argentina di final Piala Dunia 2022. Presiden Prancis, Emmanuel Macron sampai berusaha menghiburnya.  https://t.co/SY6s6Fzs18",tauberitamedia,[],0,tauberita,2022-12-19 13:49:02,0,0,0
1956,1604730485577355264,"Wooowww.... 😳  Twit ttg keyakinan dia 7 tahun lalu yg menjadi kenyataan.  ""18 Desember 2022. Leo Messi yang berusia 34 tahun akan memenangkan Piala Dunia dan menjadi pemain terhebat sepanjang masa. Periksa kembali dengan saya dalam 7 tahun.""",AlphaZenyth,[],0,Alpha Zenyth,2022-12-19 13:48:56,2,1,1
1957,1604730463800549376,Lionel Messi tegaskan belum mau pensiun usai membawa Argentina juara Piala Dunia 2022. Siap membela negaranya di pentas international hingga 2026.  https://t.co/4dbDuSZyLK,detik_sulsel,[],0,detik sulsel,2022-12-19 13:48:51,0,0,0
1958,1604730276998877185,Lionel Messi Torehkan 4 Rekor Usai Bawa Argentina Juara Piala Dunia 2022  Selengkapnya  https://t.co/usD5fxUpBw  #pialadunia #lionelmessi #argentina #qatar #dunia #finalpialadunia,Trusted201,[],0,Trusted20,2022-12-19 13:48:07,0,0,0
1959,1604730275451310081,Lionel Messi akhirnya jadi juara dunia. Timnas Argentina dibawa La Pulga menjadi kampiun di Piala Dunia 2022! #juaraboladunia    https://t.co/jeZp2zyUlr,detikcom,[],0,detikcom,2022-12-19 13:48:06,7,0,0
1960,1604730266831900673,"Jadi Pahlawan Kemenangan Argentina, Berikut Profil Kiper Emiliano Martinez  https://t.co/EJ2wdsW6L5 #PialaDunia2022 #Kiper #Profil #EmilianoMartinez",wahananewsdotco,[],0,Wahana News Official,2022-12-19 13:48:04,0,0,2
1961,1604730248654131201,"Qatar 2022 beres, saatnya pesta piala dunia akhirat terbesar AFF Cup! Piala ciki, gengsi tinggi tea haha",nightinsectt,[],0,Laice.,2022-12-19 13:48:00,0,0,0
1962,1604730148128845825,"Berikut jadwal pertandingan bola hari ini dan dini hari nanti, pasang taruhan anda diwinslots8 #bola #PialaDunia2022 #sport #judibola   LINK ALTERNATIF :  ☞  https://t.co/X1ZRzWbDgq CONTACT KAMI CS KAMI PALING KECE :  ☞ LIVECHAT :  https://t.co/7rQgVpohkc  https://t.co/YQNlgD5GJa",winslots82,"['https://pbs.twimg.com/media/FkUljvLUUAEpBoT.jpg', 'https://pbs.twimg.com/media/FkUljvNUEAEnPMg.jpg']",1,winslots8,2022-12-19 13:47:36,0,0,0
1963,1604730068365758464,"Intip koleksi mobil Mbappe, striker Prancis peraih sepatu emas di Piala Dunia 2022  https://t.co/3H4FJudlFJ",idxcupdate,[],0,IDXC Update,2022-12-19 13:47:17,0,0,0
1964,1604729961620787202,"Dalam Piala Dunia, dikenal siklus 24 tahun yang merupakan jarak waktu antara trofi ketiga piala dunia dengan trofi keempat sebuah negara.  Brazil: 1970-1994 Italia: 1982-2006 Jerman: 1990-2014 Argentina: 2022-?  Akankah Argentina melanjutkan tradisi ini?  https://t.co/00DvllSzkN",The_RedsIndo,"['https://pbs.twimg.com/media/FkUkJ7uVUAAesfV.jpg', 'https://pbs.twimg.com/media/FkUkOEiVsAEAnl_.jpg', 'https://pbs.twimg.com/media/FkUkTk-VEAEWwOv.jpg', 'https://pbs.twimg.com/media/FkUkpmKVUAAqask.jpg']",1,The Reds Indonesia,2022-12-19 13:46:51,199,10,17
1965,1604729810990686208,"Sukses Bawa Argentina Angkat Trofi Piala Dunia 2022, Lionel Messi Gagal Pensiun dari Tim Nasional?  https://t.co/vF3FsYSIAE",xyzyenn,[],0,yeyen,2022-12-19 13:46:16,0,0,0
1966,1604729783505813504,Daftar Kiper Terbaik Piala Dunia Sejak Tahun 1930-2022  https://t.co/QLUZVFu7qW,idntimes,[],0,IDN Times,2022-12-19 13:46:09,0,0,0
1967,1604729736508628992,Argentina Juara: Belajar Politik Kompetensi Dari Piala Dunia 2022  https://t.co/G5jdwEMJur,RepelitaO,[],0,Repelita Online,2022-12-19 13:45:58,0,0,0
1968,1604729722906112000,"Lionel Messi Dapat Golden Ball, Inilah Daftar Pemenang Penghargaan di Piala Dunia 2022!  https://t.co/PJf5d0enbh",xyzyenn,[],0,yeyen,2022-12-19 13:45:55,0,0,0
1969,1604729629029601280,Prediksi Menteri Perdagangan Zulkifli Hasan soal Argentina menjadi juara Piala Dunia 2022 di Qatar benar.  https://t.co/TA2rutYb32,Bisniscom,[],0,Bisnis.com,2022-12-19 13:45:32,1,0,2
1970,1604729615410335745,"Berada di Kub Sepakbola yang Sama, Kylian Mbappe dan Lionel Messi Adu Mekanik di Final Piala Dunia 2022!  https://t.co/b2iVI8nGex",xyzyenn,[],0,yeyen,2022-12-19 13:45:29,0,0,0
1971,1604729601842098176,"Argentina sang  Juara piala dunia Qatar 2022, para juara, Kylian Mbappe sukses menyabet Sepatu Emas .Lionel Messi, meraih Golden Ball Pemain Terbaik, Enzo Fernandez, meraih menjadi pemain muda terbaik.Emiliano Martinez meraih sebagai kiper terbalik, kita semua bisa jadi juara  https://t.co/yxcE1ijNkF",GaidoHasan,['https://pbs.twimg.com/media/FkUlEWwVQAAbOxt.jpg'],1,Hasan Gaido,2022-12-19 13:45:26,0,0,0
1972,1604729578718523394,"Berhasil Raih Gelar Juara Dunia Lewat Adu Penalti,Berikut Fakta Menarik Argentina di Final Piala Dunia 2022!  https://t.co/5XsTrKpXj1",xyzyenn,[],0,yeyen,2022-12-19 13:45:20,0,0,0
1973,1604729493037391872,"Intip Cara Sederhana Argentina Rayakan Kemenangan usai Juara Piala Dunia 2022, Paulo Dybala: Makan Malam Romantis! #CelebritiesDotID #InfoCelebTerkini #ArgentinaVsFrance #Qatar2022   https://t.co/T4IWFcxIFv",celebdotid,[],0,celebritiesdotid,2022-12-19 13:45:00,0,0,0
1974,1604729474976583680,Selamat Albicelestes Juara Piala Dunia 2022! Inilah Sederet Hal-hal Menarik Dari Kemenangan Timnas Argentina   https://t.co/DNoz7foA1S,xyzyenn,[],0,yeyen,2022-12-19 13:44:55,0,0,0
1975,1604729471373910018,"Lionel Messi baru saja memenangi Piala Dunia 2022, sekaligus menjadi gelar kelima dalam kariernya bersama Albiceleste. Berikut trofi-trofi lain yang ia menangi. #juaraboladunia   https://t.co/H0WByBy9Sm",detiksport,[],0,detiksport,2022-12-19 13:44:55,4,0,0
1976,1604729471168389125,Kylian Mbappe berhasil menjadi 'top skor' di Piala Dunia 2022 berkat delapan gol yang dicapainya. Begini rahasia bugar bintang Timnas Prancis itu.   https://t.co/DNqolkomme,detikcom,[],0,detikcom,2022-12-19 13:44:55,8,0,0
1977,1604729258227949568,5 Menteri Kabinet Jokowi Ini Dukung Argentina di Laga Final Piala Dunia 2022  https://t.co/iQK3tXNYT5,liputan6dotcom,[],0,LIPUTAN6,2022-12-19 13:44:04,2,0,0
1978,1604729237683916801,#NoVAR! Kontroversi jatuhnya #AngelDiMaria dan gol pertama #Messi di laga #Argentina vs #Prancis  https://t.co/i4OjyAe8oA #PialaDunia2022,ivankavalera,[],0,WartaBulukumba.Com,2022-12-19 13:43:59,0,0,0
1979,1604729219778416640,Bukan masalah siapa pemenang dan siapa yang kalah ... Ini masalah konsisten dalam transfer saat anda memulai bet dan all in 😁😂🤪 . . #PialaDunia2022 #ArgentinaVsFrance  #LionelMessi𓃵  #FIFAWorldCup,AjoFahmi2,[],0,AjoFahmi,2022-12-19 13:43:55,0,0,0
1980,1604729173423149056,5 Potret Manis Messi dan Keluarga Rayakan Argentina Jadi Juara Piala Dunia 2022,ArthurRevees,[],0,Arthur Revees,2022-12-19 13:43:44,0,0,0
